question,memory_budget_unit,retained_kv_memory_mb,token_budget,compression_ratio,context_length,predicted_answer,context_tokens,uncompressed_kv_memory_gb,memory_budget,context_id,task,kv_memory_per_token_kb,retained_kv_memory_gb,answer_prefix,uncompressed_kv_memory_mb,max_new_tokens,answer,retained_context_tokens
What is the value associated with key 20B7D02CE0C1? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B0D5C891D55D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B3ECAB8CBF97'],3472.0
What is the value associated with key F275D436A7A8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,F00313B00000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['FF46BD20563B'],3472.0
What is the value associated with key E996AF77520E? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E8C85D3078E4,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['17EC86C1B6CB'],3472.0
What is the value associated with key ABA3A561E1E9? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B0D5C891D55D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['822C6C645C15'],3472.0
What is the value associated with key 04AA5CA0C428? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4F115CD33369'],3472.0
What is the value associated with key F37F2E25B5EE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,F37F2E25B5EE,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['577B36D55494'],3472.0
What is the value associated with key C422F29A6339? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C422F29A6339,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['31277C7C404E'],3472.0
What is the value associated with key FFFE39FEB99C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `FFFE39FEB99C` is `56A29E5F8273`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['27AA23377BBC'],3472.0
What is the value associated with key 4BB913C11754? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348F62,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C9C2D82C7565'],3472.0
What is the value associated with key 81F719E45C6A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `81F719E45C6A` is `B3DA75000000,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8A2EC5580BB2'],3472.0
What is the value associated with key BD17D5CA69AB? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639D790B928B,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['86CAE238FE93'],3472.0
What is the value associated with key A97409A9D1C1? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A97409A9D1C1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E05B56363094'],3472.0
What is the value associated with key 9E37C42CBC39? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,600A8C38E5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['98E5218C6E1C'],3472.0
What is the value associated with key 277D6070B6A1? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `277D6070B6A1` is `548E53A4D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2E4B29890880'],3472.0
What is the value associated with key B15ED4D30795? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B89434E0900A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['9FEEC566AA81'],3472.0
What is the value associated with key E714CF1D7D3A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,E13A5911F4A1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B89F2A60C652'],3472.0
What is the value associated with key 0B2F700B5D5F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,639C0A38D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5D42692E07B6'],3472.0
What is the value associated with key B836AD261EC5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B8363C5444E3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F8363CCEC76C'],3472.0
What is the value associated with key 9C4F71B701AA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348F62,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C09C48F1096D'],3472.0
What is the value associated with key C8A7BFA016C2? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C00B178A64E3,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3BE772ECF16E'],3472.0
What is the value associated with key 3D3A88B4F474? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `3D3A88B4F474` is `B9D7E74ED0B,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F7314F3949A8'],3472.0
What is the value associated with key C8CCCF01F944? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C8CCCF01F944,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E76A78116802'],3472.0
What is the value associated with key 31ABD5C9FDC7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,699458361945,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['ADA55E2AD32D'],3472.0
What is the value associated with key 9207F2771F63? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `9207F2771F63` is `909E8A38D5AA,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['70CAFC043F08'],3472.0
What is the value associated with key C4F97630A8A7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C4F97630A8A7,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C73348223120'],3472.0
What is the value associated with key 80BE61C2645A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,8B76E3C3B85F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6B2D87079AD4'],3472.0
What is the value associated with key 297CF75D599F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,27374296958A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['331FD11FC8C0'],3472.0
What is the value associated with key 9ACBCD1F5318? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348F62,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['DF7D236E1608'],3472.0
What is the value associated with key 0D5B400035F0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `0D5B400035F0` is `B9D7E74ED0B,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7B07A4244F23'],3472.0
What is the value associated with key 5F07DFC620CE? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C1434E91F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EF2D8DF661DA'],3472.0
What is the value associated with key B61E1A435206? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B008A531E90E,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['8412D88C656D'],3472.0
What is the value associated with key 1FEAD9E604B3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6E3C14348FAE,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['157848F9E3D0'],3472.0
What is the value associated with key 290AC35B9FEA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `290AC35B9FEA` is `290AC35B9FEA`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['730645D5A68D'],3472.0
What is the value associated with key 836BE7C225DA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `836BE7C225DA` is `59E2952E0000`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D4BF25B8A42F'],3472.0
What is the value associated with key 177A6FFE33B3? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `177A6FFE33B3` is `1C80A3B1799D`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E916F24823AB'],3472.0
What is the value associated with key D11338D77B9A? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,D977B9A0C994,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E277737D1FB6'],3472.0
What is the value associated with key EE33597E6845? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,698F53E9C0E1,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6A3606D3DB93'],3472.0
What is the value associated with key 657E0DA23E5C? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6F3A80777AC5,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5FBB808389C8'],3472.0
What is the value associated with key 62DB3C5BF3A7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,6F4A52CB1AE0,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['14E4FE9936A3'],3472.0
What is the value associated with key 397B5FFA46EF? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B7C3D49E3F0D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['519507374C86'],3472.0
What is the value associated with key 195DEE4A9B5D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `195DEE4A9B5D` is `1A2A562B0F7,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['B6F6D6D441CC'],3472.0
What is the value associated with key 55D5A663D2CD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,55D5A663D2CD,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2563CA97EBF5'],3472.0
What is the value associated with key 09CE2339BA19? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['EADA4970ED9A'],3472.0
What is the value associated with key 78F2D46B415D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,"The key ""78F2D46B415D"" is not present in the provided list of keys. Therefore, there is no value",58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D4C3B231C60B'],3472.0
What is the value associated with key C2432387EAF6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C2432387EAF6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['7817B49E04CC'],3472.0
What is the value associated with key 9D8772D78BDD? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9D8772D78BDD` is `004ED3D877A8,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['E7E601582463'],3472.0
What is the value associated with key 04DD144823F7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `04DD144823F7` is `50BE0A8AEB94`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['373541843B03'],3472.0
What is the value associated with key 2646D5C0244D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,635A5C7AF83D,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F0B28C7E6F42'],3472.0
What is the value associated with key 9BDFBA2C0F19? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `9BDFBA2C0F19` is `C0F8329E0D5C,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['6C5A871C0884'],3472.0
What is the value associated with key C6B31C76BDF6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,C004D9F48BBD,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3CD549C10669'],3472.0
What is the value associated with key 1F314D183EBA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `1F314D183EBA` is `509DDB107E7F,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['3D0A0C394EC7'],3472.0
What is the value associated with key A3926B79AFCC? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A85456C37CB6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['9F70CB3CF8CA'],3472.0
What is the value associated with key 1014750565F5? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,1014750565F5,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['D6311C612EC2'],3472.0
What is the value associated with key 7FF4E7B7B4C6? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `7FF4E7B7B4C6` is `7B07E835D81,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['893A98C3E3CA'],3472.0
What is the value associated with key A1C704351B64? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,A1C704351B64,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['933683EFA9F3'],3472.0
What is the value associated with key B7F23DEFA849? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `B7F23DEFA849` is `59E85295EA96`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['4A9024C173B9'],3472.0
What is the value associated with key 00666DE299A1? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `00666DE299A1` is `229484820C08,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5A529D642932'],3472.0
What is the value associated with key 92173D959E3F? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with key `92173D959E3F` is `5C4130C31D6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['2FF36AA42C9F'],3472.0
What is the value associated with key AB10AA143CD8? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `AB10AA143CD8` is `57F3B8C3D44F`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['860315EACBCF'],3472.0
What is the value associated with key 5C50F982F4E0? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,5C53F0E66E9A,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['F41211536E99'],3472.0
What is the value associated with key 8B4886ABD4E7? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,8FA832339053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['C95281E03A5E'],3472.0
What is the value associated with key 81F3FD034ADA? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,8FA832339053,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['05348DDCE719'],3472.0
What is the value associated with key DF9263F4C69D? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,B3EDB089C0E6,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['0B25785AC5D0'],3472.0
What is the value associated with key 630AA2BB522B? Return only the value.,MB,511.967232,3472.0,0.9406262291157207,62995,The value associated with the key `630AA2BB522B` is `004ED3D877A8`.,58477.0,8.622784512,512.0,context_0000,synthetic_kv_64k,147.456,0.511967232,,8622.784512,32,['5F90FB25664D'],3472.0
